Page ID,Page name,Disclaimer,Amount spent (CZK)
799083753454179,Voxpot,Voxpot z. ú.,2557
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,2540
2019114464985347,Chyťte Bureše,Chyťte Bureše,2510
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",2499
109323929038,Česká pirátská strana,Česká pirátská strana,2477
1410403182565683,Petr Hladík,KDU-ČSL,2460
108254295004217,Jdeme o krok dál,Jdeme o krok dál,2411
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,2375
321108674718315,Make e Moda,These ads ran without a disclaimer,2341
100558309347647,Muzala Samukonga,These ads ran without a disclaimer,2334
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,2206
1094454530733590,KLDR živě: Za 38. rovnoběžkou,KLDR živě: Za 38. rovnoběžkou,2189
315972808450196,ČSOB,ČSOB,2134
124480484567,Ostravská univerzita,Ostravská univerzita,2125
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",2118
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,2116
206630153142726,Marek Výborný,KDU-ČSL,2114
119441777836709,CITYA mobility,CITYA mobility,2065
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",2024
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1983
822146574595819,Agrární komora České republiky,Agrární komora České republiky,1980
1877624902564666,Hlučíňáci,Hlučíňáci,1963
249201591615338,kingsbet CZ,kingsbet CZ,1948
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,1820
113528310021484,Šimon Pánek,"Člověk v tísni, o.p.s.",1796
103568159436395,Datarun.cz,Datarun.cz,1766
110199885033988,SPOLU pro Frýdek-Místek,SPOLU pro Frýdek-Místek,1766
1982660762016859,Zuzana Ožanová - poslankyně,Zuzana Ožanová - poslankyně,1740
1460486154172874,Avanzza MKT,These ads ran without a disclaimer,1739
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,1724
102593189144504,Karolína Kubisková,Karolína Kubisková,1690
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,1671
1956144064659620,BlueTV,Aliance pro budoucnost,1615
162620837267478,Jan Bartošek,Jan Bartošek,1609
177139666120181,Vlastimil Válek,TOP 09,1593
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1580
165004157332215,EWA: Learn Languages,These ads ran without a disclaimer,1560
2294380230800406,AJNA dental clinic,AJNA dental clinic,1527
573004246504627,Bohéma,Bohéma,1487
38492561701,AutoMat,"AutoMat, z.s.",1455
629195630792582,Sociální bydlení v ČR,Sociální bydlení v ČR,1439
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,1393
125830487980906,Solární asociace,Solární asociace,1364
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,1363
462619436938494,International support service,These ads ran without a disclaimer,1339
101288484695293,Evropská soda,DFMG,1301
1570680696523246,Institut pro politiku a společnost,Institut pro politiku a společnost,1288
203428836185898,Okraj.cz,"JKS Média, z.s.",1227
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,1222
1701718886552103,Moje Evropa,Moje Evropa,1168
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,1166
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,1147
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",1123
317530692148022,Evropa v datech,DFMG,1122
257529307701966,Jiří Pospíšil,TOP 09,1110
158980731475210,Nina Spitalnikova,Nina Spitalnikova,1094
188170248637576,ODS Tichá,ODS Tichá,1070
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,1065
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,1032
101587908186187,Senátor Zbyněk Sýkora,Zbyněk Sýkora,1032
221273594412886,Despre Moldova - Cehia,Despre Moldova - Cehia,1019
166088024273,Nakladatelství Portál,Nakladatelství Portál,991
245915525601678,Lukáš Wagenknecht,Česká pirátská strana,980
187914681077210,Ladislav Vrabel,ČESKÁ REPUBLIKA NA 1. MÍSTĚ!,976
245915525601678,Lukáš Wagenknecht,Lukáš Wagenknecht,954
100819232400756,Koncert pro budoucnost,Koncert pro budoucnost,935
810056782516469,Patrik Nacher,ANO,934
715941968757287,Nezávislí pro Město Albrechtice 2022,Nezávislí pro Město Albrechtice 2022,894
114535710292639,Homeenergy.cz,These ads ran without a disclaimer,890
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",862
252375370791,In IUSTITIA,"In IUSTITIA, o.p.s.",849
220092391192485,Tatiana Kárová,Tatiana Kárová,849
426693680519323,Slibem neuzdravíš,Lékařský odborový klub - Svaz českých lékařů,830
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",816
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,774
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),762
60516116431,Člověk v tísni,These ads ran without a disclaimer,752
119624098506,Kateřina Konečná,Kateřina Konečná,723
1060889564019324,Tomáš Prouza,Tomáš Prouza,723
204790179389399,RARE Racionální regulace,These ads ran without a disclaimer,719
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,716
1962450550674040,TVarchitect.com,Living Media s.r.o.,706
109961708643319,Larry Larewaju,These ads ran without a disclaimer,699
241669269037364,Tomáš Messing,Spolek Odchod,679
461340680584235,Mladí lidovci,Mladí lidovci,679
574403236101561,Ivo Vondrák,hnutí O.k.,670
105422232487401,Bold News,Bold News,658
119384121259027,Budoucnost Bydlení,These ads ran without a disclaimer,657
104083252536484,František Bureš,František Bureš,655
183496134175,Radio Prague,Český rozhlas,654
966463226699666,Ceny Jana Opletala,"Díky, že můžem z. s.",628
155406703122,Arnika,Arnika - Centrum pro podporu občanů,620
107579032190897,Ornare sit morbi,These ads ran without a disclaimer,618
397919187215,Evropská komise v ČR,Evropská komise v ČR,607
225016997351346,Pravda Vítězí,Spolek Odchod,601
687843237907830,Mladé Pirátstvo,Česká pirátská strana,597
146713862010620,Martin Baxa,Martin Baxa,595
100973116090569,Tai Viet 03,These ads ran without a disclaimer,560
426207097775426,ebankrot.cz,"ADKINS Legal, s.r.o.",539
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,536
100563565936696,Sanford Kafutu Business Management,These ads ran without a disclaimer,518
101912608033407,Petra Prokšanová,Petra Prokšanová,516
351328815012336,Milan Krajča,Milan Krajča,506
105928175350796,Mária Ševčíková - 1. místostarostka Prahy 14,Mária Ševčíková - 1. místostarostka Prahy 14,500
72854632984,Hitrádio ORION,"Media Marketing Services, a.s.",496
111823221634294,Jule Haehner,These ads ran without a disclaimer,493
511497365600515,Markéta Pekarová Adamová,TOP 09,474
119410337928232,Jiří Sedlář • Sociální demokracie,Jiří Sedlář • Sociální demokracie,473
105199845319158,Tomáš Kaněra - starosta MČ Praha 22,Tomáš Kaněra - starosta MČ Praha 22,461
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,456
164024787880257,Adapterra,Nadace Partnerství,455
133785617564,Česká fotbalová reprezentace,These ads ran without a disclaimer,443
241108842691754,Magnesia,These ads ran without a disclaimer,414
118843734554059,Republicans Overseas Czech Republic,Republicans Overseas Czech Republic,413
566910516721103,Jaroslava Pokorná Jermanová,Jaroslava Pokorná Jermanová,410
169731336562473,ODS Frýdek-Místek,ODS Frýdek-Místek,400
413012751897379,Šetři díky dotacím,These ads ran without a disclaimer,399
103046969390144,"David Kula, místostarosta obce Palkovice","David Kula, místostarosta obce Palkovice",399
295548227773122,Triada,Triada spol. s r. o.,395
104972032239881,AntiYoutuber.cz,These ads ran without a disclaimer,388
162177293829972,Rádio Blaník,"Media Marketing Services, a.s.",383
100793736209591,Česká republika na 1. místě,Česká republika na 1. místě,377
103513999144283,Rupesh Prince,These ads ran without a disclaimer,365
370893616113485,Petr Kowanda,Petr Kowanda,362
108452900574150,Institut pro restorativní justici,"Institut pro restorativní justici, z. s.",361
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner - SPD,359
456578391030191,Vzdělávací program Varianty -  Člověk v tísni,Člověk v tísni o.p.s.,354
367286396696386,ITTEC,These ads ran without a disclaimer,354
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",351
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,350
447844645078491,Ucimolgbt.cz,Prague Pride z. s.,346
822146574595819,Agrární komora České republiky,These ads ran without a disclaimer,333
378937462177458,RD Rýmařov,RD Rýmařov,331
553773474671244,Martin Kupka,Občanská demokratická strana,327
2149656682011295,RadoVan,RadoVan,327
109056560836,iFortuna.cz,These ads ran without a disclaimer,327
305841779280815,Standa Balík - senátor z Jeseníků,Stanislav Balík,324
481882431991896,Česko-německý fond budoucnosti/ Deutsch-Tschechischer Zukunftsfonds,Česko-německý fond budoucnosti,319
107563435940797,Skanska v ČR a SR,Skanska v ČR a SR,318
105767998915813,Javed Becker,These ads ran without a disclaimer,317
297117233483758,En Protos,These ads ran without a disclaimer,317
162501966947995,Minimální důstojná mzda,Minimální důstojná mzda,316
321762510282,Michal Kučera,Michal Kučera,311
952005618247538,Martin Červíček,Martin Červíček,308
1649724681776439,ProMOST,ProMOST,305
101932651984130,KultiVary,KultiVary z.s.,305
56844830907,ESET,These ads ran without a disclaimer,302
108374187758283,Karel Sládeček - SPD,Karel Sládeček - SPD,293
110395247524264,Švýcarská demokracie,Švýcarská demokracie (www.svycarska-demokracie.cz),291
362665747414675,Kuchařky bez domova,Kuchařky bez domova,290
100258505300069,Za bydlení,These ads ran without a disclaimer,287
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,279
139379141293,Paměť národa,These ads ran without a disclaimer,276
594426030604429,Martin Procházka,Martin Procházka,273
317427175024030,Proměny zahrad,Karel Komárek Family Foundation,266
104398128891546,Jan Hrušovský,Jan Hrušovský,264
111107168256877,Karel Dvořák,Karel Dvořák,260
514533821741122,Pestré jídelny,Nesehnutí,258
146955527905,EU Civil Protection & Humanitarian Aid,These ads ran without a disclaimer,257
468803866296815,Jaroslav Linek,Jaroslav Linek,257
176173883021695,Robert Stržínek,Robert Stržínek,253
107865768931987,Maria Hanclova,Maria Hanclova,252
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,246
1624542154525628,Vítězslav Novák,Vítězslav Novák,246
293800277153071,Frontier Feed,These ads ran without a disclaimer,243
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková STAN,237
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,234
541077242579260,TOPAZ,TOPAZ,231
523450094407778,Marek Ženíšek,TOP 09,229
1443742905864726,Zbyněk Linhart - Krásná Lípa,Zbyněk Linhart,229
113575165174742,Učím o klimatu,Člověk v tísni o.p.s.,226
400479656748554,Ivan Bartoš,Česká pirátská strana\t,223
160155036136107,Digital Health,These ads ran without a disclaimer,219
283796335522682,Lepší Beroun,Lepší Beroun,218
202392473167706,"Mezinárodní vězeňské společenství, z. s.","Mezinárodní vězeňské společenství, z.s.",215
467298366652832,Радио Прага,Радио Прага,215
112201698344047,Milan Urban,Milan Urban,205
109312294926861,2. ekonomická transformace,Digital First Marketing Group s.r.o.,205
100258505300069,Za bydlení,Za bydlení,199
349496602364,ODS Středočeský kraj,ODS Středočeský kraj,195
280617905401953,Alexandra Udženija,Občanská demokratická strana,195
917450784989188,Philips Hue Česko a Slovensko,These ads ran without a disclaimer,194
214446241928330,Česká filharmonie,These ads ran without a disclaimer,192
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,190
1674237579543550,JTZE,JTZE,183
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",178
90594467955,Česká spořitelna,These ads ran without a disclaimer,176
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,170
190623505217,Dziupla,These ads ran without a disclaimer,166
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,165
107476418136976,Někdo Ti uvěří,Někdo Ti uvěří,164
525606624188429,revue Prostor,revue Prostor,160
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,158
100625058724688,Newsgate.cz,Newsgate.cz,155
1451909405021929,Applifting,Applifting s.r.o.,152
2246804255356839,FightLive CZ/SK,GTO,148
435990819604484,News portal,These ads ran without a disclaimer,146
389319097602660,Hluboká nad Vltavou - oficiální,Město Hluboká nad Vltavou,143
2724697507604207,Petr Kratochvíl - radní města Brna pro dopravu,Petr Kratochvíl - radní města Brna pro dopravu,142
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",142
124212050978293,Kverulant org,Kverulant org,139
325393357941714,Brněnský sedmnáctý,Brněnský sedmnáctý,139
236837869508812,IKomunita,These ads ran without a disclaimer,137
191487317696220,Vladimír Barák - novinář,Vladimír Barák - novinář,137
124884579804,Nakladatelství METAFORA,These ads ran without a disclaimer,136
468803866296815,Jaroslav Linek,These ads ran without a disclaimer,134
629968647053447,Compassion in World Farming Česko,Compassion in World Farming Česko,131
311455292595290,Ivan Hýža - místostarosta Kunratic,Ivan Hýža - místostarosta Kunratic,130
351244834736685,Conquer Countries,These ads ran without a disclaimer,122
103534185519909,Laba,These ads ran without a disclaimer,122
417959304728041,Голос Европы,These ads ran without a disclaimer,122
109935354814412,Healthy Person,These ads ran without a disclaimer,122
248570442808,Městské kulturní středisko Nový Jičín,These ads ran without a disclaimer,119
109780349685936,Lenka Dražilová politička,Lenka Dražilová,119
349564778485733,Students for Liberty CZ,Students for Liberty CZ,118
166628854208874,Morava milá a moderní - M3,Morava milá a moderní - M3,117
102412049180933,Ivana Turková,Ivana Turková,116
382641704925474,Ocelový fénix,These ads ran without a disclaimer,111
1945602685670091,Asociace provozovatelů mobilních sítí,These ads ran without a disclaimer,110
118904461524646,Frank Bold,Frank Bold,110
566691376754726,Businessinfo.cz,These ads ran without a disclaimer,109
245094455536925,FOUR PAWS,These ads ran without a disclaimer,108
840906766014124,Jana Mračková Vildumetzová,ANO,106
111617451012493,Libor Turek,ODS,104
206715912687325,Prázdninovka,"Prázdninová škola Lipnice, z. s.",101
115547421460987,sazkar_petr,These ads ran without a disclaimer,101
100745105964616,SPD Karviná,SPD Karviná,≤100
192926034666717,Václav Pláteník,Václav Pláteník,≤100
353798643589,Nadace OSF,Nadace OSF,≤100
164815317047040,Jan Bureš,Jan Bureš,≤100
110321812760526,Quick Trade,These ads ran without a disclaimer,≤100
364927456714255,jiri.pribyl,These ads ran without a disclaimer,≤100
107677558739991,Uromexil Forte,These ads ran without a disclaimer,≤100
133861913307427,VYŠEHRAD nakladatelství,These ads ran without a disclaimer,≤100
525606624188429,revue Prostor,These ads ran without a disclaimer,≤100
267485833114199,Tresjob,These ads ran without a disclaimer,≤100
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",≤100
104523639244735,"Petr Šula, 1. místostarosta MČ Praha 12","Petr Šula, 1. místostarosta MČ Praha 12",≤100
736600316444348,Mike Hall,These ads ran without a disclaimer,≤100
101303247913146,Průvodce podnikáním,These ads ran without a disclaimer,≤100
56987874554,Liga otevřených mužů,Liga otevřených mužů,≤100
709036592472710,Filozofická fakulta Masarykovy univerzity,Filozofická fakulta Masarykovy univerzity,≤100
111210916534,Příběhy bezpráví,These ads ran without a disclaimer,≤100
103055665668357,Koridor UA,Koridor UA,≤100
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,≤100
693378177364840,ProVeg International,These ads ran without a disclaimer,≤100
107709145477704,Vojtěch Bednář,Vojtěch Bednář,≤100
872454636138704,OBRAZ - Obránci zvířat,These ads ran without a disclaimer,≤100
107733504431288,CEVRO ARENA,"CEVRO ARENA, s.r.o.",≤100
157741540937883,CARE Česká republika,These ads ran without a disclaimer,≤100
108016842119711,Svatopluk Bartík,Svatopluk Bartík,≤100
115550763185294,Silvermix,These ads ran without a disclaimer,≤100
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,These ads ran without a disclaimer,≤100
109907997841447,Mercedes-Benz Trucks CZ,These ads ran without a disclaimer,≤100
168144179718733,Psychologie a příroda,Psychologie a příroda,≤100
148720901649667,Abamal,These ads ran without a disclaimer,≤100
174443196377298,Krutý krtek,"Krutý krtek, z. s.",≤100
287826151086535,La France en bonne santé,These ads ran without a disclaimer,≤100
477975245401628,ČeskéNow,These ads ran without a disclaimer,≤100
102423042522223,Water Trek,These ads ran without a disclaimer,≤100
114078158240174,Ray Arturo Thai-Binh 192670,These ads ran without a disclaimer,≤100
116768044810911,Fantastic dbl4,These ads ran without a disclaimer,≤100
1562059410771351,Luboš Zálom • Svobodní,Luboš Zálom • Svobodní,≤100
100769312048282,Health Horizons,These ads ran without a disclaimer,≤100
232304553456879,Centrum politických studií,Centrum politických studií,≤100
158980731475210,Nina Spitalnikova,These ads ran without a disclaimer,≤100
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,≤100
315747282263515,"Jakub Stárek, starosta Šestky",Jakub Stárek,≤100
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,≤100
130981220272725,Zelení Praha 3,Zelení Praha 3,≤100
102500511866371,Karel Smetana,Karel Smetana,≤100
111244775390016,Natálie Vachatová,Natálie Vachatová,≤100
1532749866981060,AynRand.cz,AynRand.cz,≤100
573072719532614,Forest.ink,These ads ran without a disclaimer,≤100
495496033796328,Stanislav Blaha,Stanislav Blaha,≤100
226207821151572,Marek Novák,Marek Novák,≤100
215661292342258,Praha - město pro život,Praha - město pro život,≤100
431286687721719,Síla pacientů,These ads ran without a disclaimer,≤100
549762515189935,Lucie Šafránková,Lucie Šafránková,≤100
424700165133,Diakonie ČCE,Diakonie ČCE,≤100
213802435698566,TVbydleni.cz,Living Media s.r.o.,≤100
157675528222654,"Martin Valovič, starosta Prahy 10",ODS - Občanská demokratická strana,≤100
102094013222561,B. Braun,These ads ran without a disclaimer,≤100
230360723662939,Fit müsli tyčinka,These ads ran without a disclaimer,≤100
46675324988,Seznam.cz,These ads ran without a disclaimer,≤100
106174915301896,Historické dárky,These ads ran without a disclaimer,≤100
104208542332869,"Fridays for cars, energy and freedom - CZ",Fridays For Cars CZ,≤100
260872300658598,Vlastivědné muzeum v Olomouci,These ads ran without a disclaimer,≤100
405117806026864,iŽeleznice,These ads ran without a disclaimer,≤100
101705226314145,Karel Jurka - starosta Vyškova a radní Jihomoravského kraje,ODS,≤100
108569545494102,Martin Castro,These ads ran without a disclaimer,≤100
152817069778,LiSeLi GeNÇLiK,These ads ran without a disclaimer,≤100
107898798686030,Postcards from Ukraine,These ads ran without a disclaimer,≤100
289543610912605,Wiadomości PL,These ads ran without a disclaimer,≤100
434518980326815,Šumperáci,Šumperáci,≤100
107415778426373,Lipensko pro život,"Lipensko pro život, z.s.",≤100
161735100539713,By PINK,By PINK,≤100
40775064593,Microsoft AI Cloud Partner Program,These ads ran without a disclaimer,≤100
108625778429443,Fischer - Držíme pohromadě,These ads ran without a disclaimer,≤100
136321179736302,Sdružení SOVA,These ads ran without a disclaimer,≤100
160084270693342,ODS Olomouc,Místní sdružení ODS   Olomouc-město,≤100
104549845969112,Oldřich Černý,Oldřich Černý,≤100
151503164487,Nakladatelský dům GRADA,These ads ran without a disclaimer,≤100
768678816522623,Filament PM,These ads ran without a disclaimer,≤100
460371703825518,BioCycle Grow,These ads ran without a disclaimer,≤100
1590014867927547,Purple Trading Česko a Slovensko,These ads ran without a disclaimer,≤100
117156120152331,World Radio,These ads ran without a disclaimer,≤100
325598224118133,Viessmann Climate Solutions,These ads ran without a disclaimer,≤100
228361180513562,Deník e15,These ads ran without a disclaimer,≤100
105870372410822,Jiří Čtvrtník,These ads ran without a disclaimer,≤100
113489557033298,Mourek - politická strana,Libeňský mourek,≤100
48500568563,The Woody and Wilcox Show,These ads ran without a disclaimer,≤100
203428836185898,Okraj.cz,These ads ran without a disclaimer,≤100
456578391030191,Vzdělávací program Varianty -  Člověk v tísni,These ads ran without a disclaimer,≤100
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,≤100
39950637446,Junák - český skaut,These ads ran without a disclaimer,≤100
251987717997284,Společně proti rasismu a fašismu,Společně proti rasismu a fašismu,≤100
163922593467373,Advokátní kancelář LEGISTES,Lucie Slováková (AK Legistes),≤100
104087131747633,Zaostřeno,Zaostřeno,≤100
528573226994553,Peter Tavel - váš kandidát na rektora,Peter Tavel,≤100
120461304659141,O2 CZ,These ads ran without a disclaimer,≤100
312595399092921,Bez frází,These ads ran without a disclaimer,≤100
334261880321404,Visegradský jezdec,These ads ran without a disclaimer,≤100
103006121249974,"Healing Viewpoint: v léčivé fotografii a mimořádnostech, co život nesou",These ads ran without a disclaimer,≤100
1724429451179435,Alternativa středočeské D3,Alternativa středočeské D3,≤100
799083753454179,Voxpot,These ads ran without a disclaimer,≤100
