ad_id,platform_name
571896965547414,facebook
571896965547414,instagram
2372307699785054,facebook
2372307699785054,instagram
1645700829631103,facebook
1645700829631103,instagram
933063195388931,facebook
933063195388931,instagram
1117886149761019,facebook
1117886149761019,instagram
8502610509815543,facebook
8502610509815543,instagram
807583424623131,facebook
807583424623131,instagram
1078269420379586,facebook
1078269420379586,instagram
886744606173158,facebook
886744606173158,instagram
458148710373252,facebook
458148710373252,instagram
1530810711167897,facebook
1530810711167897,instagram
1205703007262095,facebook
1205703007262095,instagram
1465906464063733,facebook
1465906464063733,instagram
433169242902127,facebook
433169242902127,instagram
278447535205390,facebook
278447535205390,instagram
274370739052476,facebook
274370739052476,instagram
1098323108084284,facebook
1098323108084284,instagram
914306460282867,facebook
914306460282867,instagram
762708425744440,facebook
762708425744440,instagram
971254370797240,facebook
250990981010004,facebook
563715232386945,facebook
1553778902180285,facebook
1553778902180285,instagram
876984947302922,facebook
876984947302922,instagram
871282641611626,facebook
871282641611626,instagram
1320708019265746,facebook
1266374447684522,facebook
1266374447684522,instagram
383276704824568,facebook
383276704824568,instagram
386332784348474,facebook
386332784348474,instagram
386202991251134,facebook
386202991251134,instagram
1191519848725687,facebook
1191519848725687,instagram
507694258647859,facebook
507694258647859,instagram
1046879547098956,facebook
1046879547098956,instagram
1259808391702951,facebook
1259808391702951,instagram
3733906706862113,facebook
3733906706862113,instagram
1896254104191025,facebook
1896254104191025,instagram
1071187774370065,facebook
1071187774370065,instagram
3324086937886449,facebook
3324086937886449,instagram
496275436475010,facebook
496275436475010,instagram
1553924778896369,facebook
1553924778896369,instagram
1278250943333203,facebook
1736450150434865,facebook
1736450150434865,instagram
825328716250609,facebook
825328716250609,instagram
1507205550163221,facebook
1507205550163221,instagram
2263693380676133,facebook
2263693380676133,instagram
8274909049263142,facebook
3734692053451325,facebook
865034878919506,facebook
8266502966740936,facebook
8266502966740936,instagram
1664427497656714,facebook
1664427497656714,instagram
1036344141558955,facebook
885917636743880,facebook
885917636743880,instagram
2942346305918652,facebook
2942346305918652,instagram
503382952648030,facebook
503382952648030,instagram
3603860143211432,facebook
3603860143211432,instagram
