ad_id,country,age_range,male,female,unknown
1252501316103746,CZ,25-34,32.0,17.0,
1252501316103746,CZ,35-44,36.0,21.0,
1252501316103746,CZ,45-54,26.0,25.0,
1252501316103746,CZ,55-64,4.0,15.0,
1252501316103746,CZ,65+,4.0,6.0,
2904099446419826,CZ,25-34,205.0,113.0,
2904099446419826,CZ,35-44,267.0,168.0,3.0
2904099446419826,CZ,45-54,213.0,147.0,2.0
2904099446419826,CZ,55-64,82.0,69.0,
2904099446419826,CZ,65+,32.0,47.0,
505507505511848,CZ,25-34,56219.0,44972.0,395.0
505507505511848,CZ,35-44,87119.0,72800.0,949.0
505507505511848,CZ,45-54,59062.0,59250.0,762.0
505507505511848,CZ,55-64,21847.0,24840.0,246.0
505507505511848,CZ,65+,11082.0,15160.0,240.0
1289129695789665,CZ,35-44,51161.0,38010.0,480.0
1289129695789665,CZ,65+,8822.0,12626.0,174.0
1289129695789665,CZ,55-64,16163.0,18443.0,165.0
1289129695789665,CZ,45-54,39901.0,35728.0,419.0
1289129695789665,CZ,25-34,31008.0,21259.0,206.0
488965570568643,CZ,25-34,51325.0,36770.0,308.0
488965570568643,CZ,35-44,81726.0,64658.0,777.0
488965570568643,CZ,45-54,61572.0,54244.0,667.0
488965570568643,CZ,55-64,22316.0,25135.0,245.0
488965570568643,CZ,65+,11967.0,16144.0,233.0
1534858477236716,CZ,25-34,4415.0,2313.0,17.0
1534858477236716,CZ,35-44,7240.0,5038.0,73.0
1534858477236716,CZ,45-54,5719.0,4560.0,52.0
1534858477236716,CZ,55-64,2010.0,2327.0,26.0
1534858477236716,CZ,65+,1212.0,1650.0,21.0
1301019571281717,CZ,25-34,15526.0,8248.0,89.0
1301019571281717,CZ,35-44,24672.0,14497.0,174.0
1301019571281717,CZ,45-54,16257.0,12252.0,168.0
1301019571281717,CZ,55-64,5762.0,5556.0,61.0
1301019571281717,CZ,65+,2831.0,3167.0,52.0
1039766641190456,CZ,25-34,16433.0,8116.0,99.0
1039766641190456,CZ,35-44,24386.0,14189.0,182.0
1039766641190456,CZ,45-54,16646.0,11834.0,164.0
1039766641190456,CZ,55-64,5842.0,5469.0,60.0
1039766641190456,CZ,65+,2864.0,3106.0,57.0
1247830213021909,CZ,25-34,4284.0,2403.0,20.0
1247830213021909,CZ,35-44,7175.0,4825.0,67.0
1247830213021909,CZ,45-54,5554.0,4707.0,58.0
1247830213021909,CZ,55-64,2031.0,2544.0,29.0
1247830213021909,CZ,65+,1259.0,1811.0,25.0
1035207964711612,CZ,25-34,38539.0,26084.0,222.0
1035207964711612,CZ,35-44,56304.0,42753.0,479.0
1035207964711612,CZ,45-54,38070.0,34156.0,400.0
1035207964711612,CZ,55-64,13171.0,14476.0,135.0
1035207964711612,CZ,65+,6960.0,8727.0,135.0
494441103452043,CZ,25-34,9611.0,6490.0,43.0
494441103452043,CZ,35-44,14626.0,10624.0,120.0
494441103452043,CZ,45-54,9921.0,9351.0,95.0
494441103452043,CZ,55-64,3582.0,4473.0,51.0
494441103452043,CZ,65+,1972.0,2714.0,32.0
1812257212915378,CZ,25-34,32535.0,23763.0,196.0
1812257212915378,CZ,35-44,54320.0,41769.0,496.0
1812257212915378,CZ,45-54,38812.0,34251.0,427.0
1812257212915378,CZ,55-64,14359.0,15885.0,147.0
1812257212915378,CZ,65+,7001.0,9709.0,140.0
877291694463533,CZ,25-34,9377.0,6058.0,46.0
877291694463533,CZ,35-44,14199.0,10471.0,113.0
877291694463533,CZ,45-54,10177.0,9407.0,103.0
877291694463533,CZ,55-64,3682.0,4220.0,50.0
877291694463533,CZ,65+,1989.0,2582.0,39.0
1262565874907911,CZ,65+,425.0,675.0,3.0
1262565874907911,CZ,25-34,1604.0,924.0,8.0
1262565874907911,CZ,35-44,2582.0,1726.0,22.0
1262565874907911,CZ,45-54,1848.0,1705.0,14.0
1262565874907911,CZ,55-64,730.0,889.0,8.0
1165193234552949,CZ,25-34,9892.0,3951.0,46.0
1165193234552949,CZ,35-44,13441.0,5169.0,94.0
1165193234552949,CZ,45-54,8056.0,4115.0,76.0
1165193234552949,CZ,55-64,2494.0,1638.0,25.0
1165193234552949,CZ,65+,1250.0,974.0,22.0
436681919388044,CZ,25-34,1484.0,865.0,5.0
436681919388044,CZ,35-44,2478.0,1737.0,23.0
436681919388044,CZ,45-54,1908.0,1761.0,17.0
436681919388044,CZ,55-64,753.0,989.0,11.0
436681919388044,CZ,65+,454.0,730.0,3.0
1959449384552123,CZ,25-34,6010.0,3851.0,27.0
1959449384552123,CZ,35-44,9961.0,7309.0,77.0
1959449384552123,CZ,45-54,7062.0,5993.0,64.0
1959449384552123,CZ,55-64,2555.0,2804.0,27.0
1959449384552123,CZ,65+,1192.0,1646.0,28.0
3342361702734507,CZ,25-34,4398.0,2646.0,19.0
3342361702734507,CZ,35-44,7442.0,5196.0,72.0
3342361702734507,CZ,45-54,5465.0,4900.0,56.0
3342361702734507,CZ,55-64,2057.0,2563.0,23.0
3342361702734507,CZ,65+,1370.0,1955.0,22.0
875186067390312,CZ,25-34,22194.0,10803.0,130.0
875186067390312,CZ,35-44,31350.0,16522.0,273.0
875186067390312,CZ,45-54,18385.0,11727.0,183.0
875186067390312,CZ,55-64,5747.0,4926.0,56.0
875186067390312,CZ,65+,3226.0,3026.0,73.0
2717643195109390,CZ,25-34,3643.0,2220.0,16.0
2717643195109390,CZ,35-44,6567.0,4459.0,52.0
2717643195109390,CZ,45-54,4877.0,4373.0,50.0
2717643195109390,CZ,55-64,1947.0,2424.0,22.0
2717643195109390,CZ,65+,1254.0,1925.0,27.0
486544694196617,CZ,45-54,13099.0,10252.0,128.0
486544694196617,CZ,65+,2561.0,3181.0,52.0
486544694196617,CZ,55-64,4699.0,5009.0,45.0
486544694196617,CZ,35-44,18267.0,12369.0,135.0
486544694196617,CZ,25-34,12032.0,7053.0,64.0
502085279230026,CZ,25-34,2615.0,1503.0,12.0
502085279230026,CZ,35-44,4622.0,2993.0,36.0
502085279230026,CZ,45-54,3716.0,3312.0,37.0
502085279230026,CZ,55-64,1610.0,1901.0,17.0
502085279230026,CZ,65+,1040.0,1550.0,15.0
844490664472646,CZ,45-54,12912.0,8957.0,121.0
844490664472646,CZ,65+,2364.0,2920.0,42.0
844490664472646,CZ,55-64,4990.0,4790.0,52.0
844490664472646,CZ,25-34,11354.0,5963.0,63.0
844490664472646,CZ,35-44,18472.0,11031.0,129.0
353472444400125,CZ,25-34,2613.0,827.0,14.0
353472444400125,CZ,35-44,4242.0,1641.0,25.0
353472444400125,CZ,45-54,3218.0,1538.0,28.0
353472444400125,CZ,55-64,1068.0,888.0,11.0
353472444400125,CZ,65+,493.0,558.0,5.0
1512216969413816,CZ,25-34,3095.0,1092.0,12.0
1512216969413816,CZ,35-44,5080.0,2098.0,34.0
1512216969413816,CZ,45-54,4019.0,2232.0,31.0
1512216969413816,CZ,55-64,1360.0,1210.0,11.0
1512216969413816,CZ,65+,623.0,772.0,5.0
531849022622867,CZ,25-34,11784.0,5864.0,64.0
531849022622867,CZ,35-44,17567.0,8798.0,106.0
531849022622867,CZ,45-54,11890.0,7441.0,104.0
531849022622867,CZ,55-64,3831.0,3479.0,38.0
531849022622867,CZ,65+,1968.0,2030.0,34.0
1450132939030644,CZ,25-34,8811.0,5088.0,47.0
1450132939030644,CZ,35-44,14715.0,9545.0,90.0
1450132939030644,CZ,45-54,11027.0,9009.0,97.0
1450132939030644,CZ,55-64,4311.0,4448.0,42.0
1450132939030644,CZ,65+,2035.0,2752.0,35.0
1194846054965983,CZ,18-24,90.0,87.0,2.0
1194846054965983,CZ,35-44,68.0,57.0,1.0
1194846054965983,CZ,25-34,196.0,116.0,2.0
1194846054965983,CZ,45-54,61.0,37.0,
1194846054965983,CZ,55-64,11.0,24.0,
1194846054965983,CZ,65+,11.0,21.0,
1200534071171805,CZ,18-24,176.0,152.0,1.0
1200534071171805,CZ,45-54,772.0,499.0,4.0
1200534071171805,CZ,65+,110.0,199.0,3.0
1200534071171805,CZ,55-64,300.0,320.0,3.0
1200534071171805,CZ,35-44,1006.0,451.0,6.0
1200534071171805,CZ,25-34,846.0,362.0,
1030720118549097,CZ,18-24,848.0,680.0,12.0
1030720118549097,CZ,45-54,1793.0,1648.0,17.0
1030720118549097,CZ,65+,493.0,793.0,5.0
1030720118549097,CZ,55-64,715.0,957.0,7.0
1030720118549097,CZ,35-44,2375.0,1582.0,25.0
1030720118549097,CZ,25-34,2606.0,1539.0,11.0
3347727675534362,CZ,35-44,2228.0,1563.0,18.0
3347727675534362,CZ,65+,496.0,874.0,5.0
3347727675534362,CZ,55-64,809.0,1025.0,11.0
3347727675534362,CZ,45-54,1929.0,1689.0,17.0
3347727675534362,CZ,25-34,2475.0,1406.0,12.0
3347727675534362,CZ,18-24,794.0,608.0,15.0
1622738388292722,CZ,18-24,133.0,101.0,2.0
1622738388292722,CZ,25-34,245.0,142.0,2.0
1622738388292722,CZ,45-54,69.0,45.0,2.0
1622738388292722,CZ,35-44,84.0,71.0,1.0
1622738388292722,CZ,55-64,15.0,33.0,
1622738388292722,CZ,65+,13.0,20.0,
436239955483766,CZ,25-34,29.0,26.0,1.0
436239955483766,CZ,18-24,25.0,18.0,
436239955483766,CZ,35-44,14.0,10.0,
436239955483766,CZ,45-54,7.0,5.0,
436239955483766,CZ,55-64,2.0,3.0,
436239955483766,CZ,65+,1.0,5.0,
1572100217061032,CZ,35-44,4198.0,2476.0,45.0
1572100217061032,CZ,65+,647.0,955.0,10.0
1572100217061032,CZ,55-64,1279.0,1386.0,15.0
1572100217061032,CZ,45-54,3577.0,2458.0,31.0
1572100217061032,CZ,25-34,3851.0,1895.0,20.0
1572100217061032,CZ,18-24,875.0,625.0,16.0
1170706880710849,CZ,18-24,57.0,52.0,
1170706880710849,CZ,25-34,65.0,40.0,2.0
1170706880710849,CZ,35-44,19.0,15.0,1.0
1170706880710849,CZ,45-54,8.0,10.0,
1170706880710849,CZ,55-64,3.0,4.0,
1170706880710849,CZ,65+,3.0,6.0,
527188399699242,CZ,25-34,61.0,42.0,2.0
527188399699242,CZ,35-44,19.0,19.0,1.0
527188399699242,CZ,55-64,3.0,5.0,
527188399699242,CZ,65+,3.0,6.0,
527188399699242,CZ,18-24,55.0,45.0,
527188399699242,CZ,45-54,11.0,8.0,
903761781775213,CZ,18-24,4774.0,2826.0,44.0
903761781775213,CZ,45-54,11105.0,4885.0,102.0
903761781775213,CZ,65+,1829.0,1694.0,34.0
903761781775213,CZ,55-64,3966.0,2731.0,36.0
903761781775213,CZ,35-44,14905.0,4957.0,91.0
903761781775213,CZ,25-34,16979.0,5209.0,67.0
2444347102623450,CZ,18-24,3431.0,2588.0,35.0
2444347102623450,CZ,45-54,10731.0,6428.0,105.0
2444347102623450,CZ,65+,1846.0,2322.0,29.0
2444347102623450,CZ,55-64,3903.0,3439.0,29.0
2444347102623450,CZ,35-44,13730.0,6131.0,88.0
2444347102623450,CZ,25-34,13418.0,5314.0,59.0
523721424019716,CZ,18-24,4879.0,3613.0,3271.0
523721424019716,CZ,45-54,1830.0,3485.0,1258.0
523721424019716,CZ,65+,406.0,689.0,281.0
523721424019716,CZ,55-64,527.0,1033.0,451.0
523721424019716,CZ,35-44,3236.0,4722.0,1362.0
523721424019716,CZ,25-34,6741.0,6722.0,1728.0
523721424019716,CZ,Unknown,,,5.0
549550167917565,CZ,18-24,4581.0,3976.0,58.0
549550167917565,CZ,45-54,15681.0,15576.0,244.0
549550167917565,CZ,65+,4932.0,8104.0,102.0
549550167917565,CZ,55-64,7869.0,10885.0,111.0
549550167917565,CZ,35-44,17387.0,15386.0,229.0
549550167917565,CZ,25-34,15158.0,11626.0,113.0
1312548603220148,CZ,18-24,2003.0,1630.0,25.0
1312548603220148,CZ,45-54,6694.0,7128.0,96.0
1312548603220148,CZ,65+,1860.0,2939.0,37.0
1312548603220148,CZ,55-64,3087.0,4071.0,48.0
1312548603220148,CZ,35-44,8042.0,7527.0,117.0
1312548603220148,CZ,25-34,7429.0,5805.0,56.0
1581968812707125,CZ,18-24,3204.0,1898.0,1853.0
1581968812707125,CZ,45-54,875.0,1335.0,763.0
1581968812707125,CZ,65+,214.0,312.0,169.0
1581968812707125,CZ,55-64,271.0,445.0,261.0
1581968812707125,CZ,35-44,1597.0,1809.0,751.0
1581968812707125,CZ,25-34,3597.0,2762.0,980.0
1581968812707125,CZ,Unknown,,,3.0
2072553229869639,CZ,18-24,3045.0,1884.0,1862.0
2072553229869639,CZ,45-54,915.0,1378.0,785.0
2072553229869639,CZ,65+,216.0,326.0,164.0
2072553229869639,CZ,55-64,288.0,412.0,280.0
2072553229869639,CZ,35-44,1631.0,1836.0,788.0
2072553229869639,CZ,25-34,3470.0,2747.0,995.0
2072553229869639,CZ,Unknown,,,2.0
901624112113021,CZ,18-24,3203.0,2698.0,43.0
901624112113021,CZ,45-54,9700.0,10414.0,145.0
901624112113021,CZ,65+,2810.0,4494.0,51.0
901624112113021,CZ,55-64,4541.0,6072.0,63.0
901624112113021,CZ,35-44,11265.0,10776.0,154.0
901624112113021,CZ,25-34,11094.0,8753.0,81.0
558069887109296,CZ,18-24,1865.0,1351.0,29.0
558069887109296,CZ,45-54,9395.0,5683.0,89.0
558069887109296,CZ,65+,2622.0,4428.0,39.0
558069887109296,CZ,55-64,5409.0,6117.0,41.0
558069887109296,CZ,35-44,8836.0,3824.0,82.0
558069887109296,CZ,25-34,5815.0,2338.0,61.0
445138071972531,CZ,18-24,2982.0,2562.0,41.0
445138071972531,CZ,45-54,9140.0,9793.0,135.0
445138071972531,CZ,65+,2681.0,4245.0,57.0
445138071972531,CZ,55-64,4152.0,5697.0,68.0
445138071972531,CZ,35-44,10751.0,10468.0,146.0
445138071972531,CZ,25-34,10299.0,8261.0,78.0
1141604397680389,CZ,18-24,7175.0,5460.0,4577.0
1141604397680389,CZ,45-54,2040.0,3108.0,1541.0
1141604397680389,CZ,65+,488.0,730.0,374.0
1141604397680389,CZ,55-64,632.0,995.0,531.0
1141604397680389,CZ,35-44,3664.0,4436.0,1688.0
1141604397680389,CZ,25-34,8241.0,7055.0,2364.0
1141604397680389,CZ,Unknown,,,5.0
551261684440569,CZ,18-24,2955.0,1844.0,1772.0
551261684440569,CZ,45-54,903.0,1351.0,738.0
551261684440569,CZ,65+,222.0,314.0,168.0
551261684440569,CZ,55-64,277.0,406.0,279.0
551261684440569,CZ,35-44,1569.0,1813.0,766.0
551261684440569,CZ,25-34,3457.0,2740.0,983.0
551261684440569,CZ,Unknown,,,2.0
2316817022016735,CZ,18-24,6978.0,5378.0,4507.0
2316817022016735,CZ,45-54,1925.0,2912.0,1463.0
2316817022016735,CZ,65+,442.0,654.0,323.0
2316817022016735,CZ,55-64,587.0,911.0,486.0
2316817022016735,CZ,35-44,3631.0,4201.0,1626.0
2316817022016735,CZ,25-34,7885.0,6462.0,2316.0
2316817022016735,CZ,Unknown,,,1.0
477279654928394,CZ,18-24,2631.0,2230.0,36.0
477279654928394,CZ,45-54,8197.0,8313.0,125.0
477279654928394,CZ,65+,2420.0,3687.0,50.0
477279654928394,CZ,55-64,3926.0,4878.0,53.0
477279654928394,CZ,35-44,9704.0,8725.0,136.0
477279654928394,CZ,25-34,9066.0,7037.0,69.0
1135236021527550,CZ,18-24,3484.0,2362.0,2097.0
1135236021527550,CZ,45-54,881.0,1428.0,748.0
1135236021527550,CZ,65+,204.0,293.0,175.0
1135236021527550,CZ,55-64,253.0,433.0,265.0
1135236021527550,CZ,35-44,1608.0,2095.0,817.0
1135236021527550,CZ,25-34,3791.0,3241.0,1067.0
568946502394652,CZ,18-24,1851.0,1650.0,24.0
568946502394652,CZ,45-54,6043.0,5354.0,84.0
568946502394652,CZ,65+,1772.0,2571.0,42.0
568946502394652,CZ,55-64,2856.0,3261.0,49.0
568946502394652,CZ,35-44,6961.0,5661.0,94.0
568946502394652,CZ,25-34,6507.0,4834.0,55.0
1074215544182483,CZ,18-24,7309.0,5998.0,4710.0
1074215544182483,CZ,45-54,2010.0,3302.0,1567.0
1074215544182483,CZ,65+,455.0,711.0,362.0
1074215544182483,CZ,55-64,603.0,1005.0,544.0
1074215544182483,CZ,35-44,3602.0,4604.0,1707.0
1074215544182483,CZ,25-34,7727.0,7141.0,2333.0
1074215544182483,CZ,Unknown,,,3.0
1322193809146969,CZ,18-24,2480.0,2305.0,34.0
1322193809146969,CZ,45-54,7245.0,7098.0,107.0
1322193809146969,CZ,65+,2301.0,3175.0,38.0
1322193809146969,CZ,55-64,3600.0,4291.0,50.0
1322193809146969,CZ,35-44,8647.0,7532.0,130.0
1322193809146969,CZ,25-34,8426.0,6489.0,75.0
2333895340306530,CZ,18-24,2520.0,2370.0,47.0
2333895340306530,CZ,45-54,8435.0,7638.0,130.0
2333895340306530,CZ,65+,2874.0,4540.0,60.0
2333895340306530,CZ,55-64,4770.0,5939.0,76.0
2333895340306530,CZ,35-44,8736.0,7037.0,118.0
2333895340306530,CZ,25-34,7599.0,5304.0,77.0
1237500460854814,CZ,18-24,2965.0,2726.0,36.0
1237500460854814,CZ,45-54,8579.0,8478.0,116.0
1237500460854814,CZ,65+,2524.0,3721.0,45.0
1237500460854814,CZ,55-64,3980.0,5167.0,50.0
1237500460854814,CZ,35-44,9293.0,8534.0,128.0
1237500460854814,CZ,25-34,9089.0,7249.0,68.0
301009043107660,CZ,18-24,1595.0,1447.0,26.0
301009043107660,CZ,45-54,6774.0,6290.0,95.0
301009043107660,CZ,65+,1960.0,3493.0,42.0
301009043107660,CZ,55-64,3486.0,4648.0,43.0
301009043107660,CZ,35-44,6938.0,5783.0,70.0
301009043107660,CZ,25-34,5606.0,4300.0,56.0
1346487986731886,CZ,18-24,3287.0,2176.0,2045.0
1346487986731886,CZ,45-54,869.0,1499.0,783.0
1346487986731886,CZ,65+,201.0,298.0,193.0
1346487986731886,CZ,55-64,263.0,470.0,298.0
1346487986731886,CZ,35-44,1593.0,2028.0,832.0
1346487986731886,CZ,25-34,3632.0,2887.0,1018.0
8891426217546739,CZ,18-24,2836.0,2379.0,38.0
8891426217546739,CZ,45-54,8822.0,8625.0,124.0
8891426217546739,CZ,65+,2542.0,3596.0,49.0
8891426217546739,CZ,55-64,3972.0,5038.0,57.0
8891426217546739,CZ,35-44,10978.0,9389.0,136.0
8891426217546739,CZ,25-34,10247.0,8149.0,81.0
1995590257571972,CZ,18-24,7609.0,5656.0,5353.0
1995590257571972,CZ,45-54,2053.0,3060.0,1628.0
