ad_id,link_titles,link_captions
746131974065563,"Odpadové firmy mažou med kolem pusy, PET lahví je potřeba recyklovat o dost víc",podcasty.hn.cz
1020291918934131,,
165070903062437,Nezmačkat a vrátit: jak bude vypadat zálohování plechovek a petek v praxi. Nanečisto už to zkouší Lidl i Kaufland,ekonews.cz
1553778902180285,,
876984947302922,,
871282641611626,,
1320708019265746,,
1266374447684522,,
383276704824568,,
386332784348474,,www.jaroslavkominek.cz
386202991251134,,www.jaroslavkominek.cz
1191519848725687,,
507694258647859,,
1046879547098956,Knihovny,
1259808391702951,,
3733906706862113,,
1896254104191025,Silnice v Ústeckém kraji,
1071187774370065,Kateřina Koneční v Ústeckém kraji,
3324086937886449,STAČILO! v Ústeckém kraji,ulk.stacilo.cz
496275436475010,,
1553924778896369,,
1278250943333203,SETKÁNÍ S KATEŘINOU KONEČNOU V KRUPCE!,SETKÁNÍ S KATEŘINOU KONEČNOU V KRUPCE!
1736450150434865,,
825328716250609,,
1507205550163221,,
2263693380676133,,
8274909049263142,,
3734692053451325,,
865034878919506,"Volím STAČILO! v Ústeckém kraji, volím číslo 8","Volím STAČILO! v Ústeckém kraji, volím číslo 8"
8266502966740936,,
1664427497656714,,
1036344141558955,,
885917636743880,,
2942346305918652,,
503382952648030,,
3603860143211432,,
1216596163082153,FINÁLNÍ DEBATA S ANDREJEM O EU - PRAHA - ROCK CAFÉ,FINÁLNÍ DEBATA S ANDREJEM O EU - PRAHA - ROCK CAFÉ
484007880856398,FINÁLNÍ DEBATA S ANDREJEM A HOSTY O EU - PRAHA - ROCK CAFÉ,FINÁLNÍ DEBATA S ANDREJEM A HOSTY O EU - PRAHA - ROCK CAFÉ
1974414122973625,DEBATA S ANDREJEM A RADIMEM O EU - OLOMOUC,DEBATA S ANDREJEM A RADIMEM O EU - OLOMOUC
1793960671095051,"DEBATA S ANDREJEM, ANDREOU A PAVLEM O EU - OSTRAVA","DEBATA S ANDREJEM, ANDREOU A PAVLEM O EU - OSTRAVA"
1487351005491718,"DEBATA S ANDREJEM, ZIGGYM, TOMÁŠEM, HONZOU A ELIŠKOU O EU - ZLÍN","DEBATA S ANDREJEM, ZIGGYM, TOMÁŠEM, HONZOU A ELIŠKOU O EU - ZLÍN"
2729041903919531,DEBATA S ANDREJEM O EU - BRNO,DEBATA S ANDREJEM O EU - BRNO
821588302633503,DEBATA S ANDREJEM O EU - VYŠKOV,DEBATA S ANDREJEM O EU - VYŠKOV
1169947701107798,Reakce na Andreje Babiše 😎,
1490954215153508,DEBATA S ANDREJEM O EU - LIBEREC,DEBATA S ANDREJEM O EU - LIBEREC
1171073324240008,DEBATA S ANDREJEM O EU - NOVÉ MĚSTO NAD METUJÍ,DEBATA S ANDREJEM O EU - NOVÉ MĚSTO NAD METUJÍ
404724942382612,DEBATA S ANDREJEM O EU - HRADEC KRÁLOVÉ,DEBATA S ANDREJEM O EU - HRADEC KRÁLOVÉ
1162479581437306,DEBATA S ANDREJEM A ZDEŇKEM O EU - PARDUBICE,DEBATA S ANDREJEM A ZDEŇKEM O EU - PARDUBICE
2672727026230625,DEBATA S ANDREJEM O EU - JIHLAVA,DEBATA S ANDREJEM O EU - JIHLAVA
475220951506559,DEBATA S ANDREJEM O EU - ČESKÉ BUDĚJOVICE,DEBATA S ANDREJEM O EU - ČESKÉ BUDĚJOVICE
2211024859232229,DEBATA S ANDREJEM A DAVIDEM O EU - PÍSEK,DEBATA S ANDREJEM A DAVIDEM O EU - PÍSEK
3575689542683097,DEBATA S ANDREJEM O EU - PLZEŇ,DEBATA S ANDREJEM O EU - PLZEŇ
723773916347322,DEBATA S ANDREJEM A EVOU O EU - DOMAŽLICE,DEBATA S ANDREJEM A EVOU O EU - DOMAŽLICE
